CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15567630,721,Germany,Male,40,6,100275.88,1,1,0,138564.48,1
15587507,850,France,Male,47,6,0,1,1,0,187391.02,1
15799300,510,Germany,Male,31,0,113688.63,1,1,0,33099.41,1
15694129,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1
15732643,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
15743490,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
15702462,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1
15683416,572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1
15749638,605,France,Female,51,9,104760.82,1,1,1,165574.54,1
15728706,534,France,Female,49,7,0,1,1,0,13566.48,1
15624744,622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
15788068,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1
15599126,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
15650575,720,Spain,Female,59,6,0,2,1,1,160849.43,1
15700627,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,1
15700460,530,France,Female,55,4,120905.03,1,0,1,123475.88,1
15724076,815,Spain,Female,57,5,0,3,0,0,38941.44,1
15784000,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1
15733966,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
15662426,649,Spain,Male,32,1,0,1,0,1,91167.19,1
15720511,547,Germany,Male,41,3,151191.31,1,1,0,175295.89,1
15647965,477,France,Female,57,9,114023.64,2,1,1,71167.17,1
15782181,592,Spain,Male,35,6,80285.16,1,1,0,72678.75,1
15655436,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1
15801832,684,Germany,Male,42,1,117691,1,1,1,23135.65,1
15663410,771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1
15745326,538,France,Female,62,3,75051.49,1,0,0,17682.02,1
15674541,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
15728564,682,France,Male,41,6,0,2,0,1,134158.09,1
15580701,712,France,Male,33,3,153819.58,1,1,0,79176.09,1
15681410,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
15668283,642,France,Male,48,9,118317.27,4,0,0,78702.98,1
15669664,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
15573851,735,France,Female,38,1,0,3,0,0,92220.12,1
15710012,738,Spain,Male,44,2,0,2,1,0,43018.82,1
15648933,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1
15707322,779,France,Female,48,2,115290.27,1,0,0,98912.69,1
15594456,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
15566253,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
15807269,690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1
15660417,613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1
15718912,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
15798256,558,France,Female,45,1,153697.53,2,0,0,89891.4,1
15726855,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
15623202,704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1
15723864,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1
15606397,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1
15595842,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1
15639278,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
15642821,383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1
15575759,583,Spain,Female,40,3,54428.37,1,1,0,109638.78,1
15636330,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1
15773283,641,France,Male,65,6,38340.02,1,1,0,32607.77,1
15785559,678,France,Male,43,1,133237.21,1,1,0,111032.79,1
15694444,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1
15605742,737,France,Male,43,0,80090.93,1,1,0,39920,1
15664897,682,France,Female,35,2,181166.44,1,1,1,63737.19,1
15713845,688,France,Male,38,7,148045.68,1,1,0,175479.92,1
15645355,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1
15729557,850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1
15583073,771,Spain,Female,56,2,0,1,1,1,25222.6,1
15645847,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1
15708867,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1
15635964,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1
15588372,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
15597968,617,Spain,Male,50,7,0,1,1,0,184839.7,1
15796957,597,Spain,Male,35,9,0,3,0,1,73181.39,1
15635870,579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1
15741988,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1
15797329,626,France,Male,43,4,137638.69,1,1,0,130442.08,1
15591091,644,France,Male,44,5,73348.56,1,1,0,157166.79,1
15800514,477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1
15782096,616,Spain,Female,36,6,0,1,1,1,12916.32,1
15785373,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1
15756272,526,Germany,Female,35,9,118536.4,1,1,0,40980.87,1
15573171,695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1
15814430,747,Spain,Male,41,9,0,1,1,0,32430.94,1
15638607,546,France,Female,52,2,0,1,1,0,137332.37,1
15661723,667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1
15649616,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1
15720919,667,France,Male,42,7,0,1,0,1,108348.94,1
15803947,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1
15651664,615,France,Female,61,1,104267.7,1,1,0,62845.64,1
15811565,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1
15713774,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1
15812888,447,France,Male,41,3,0,4,1,1,197490.39,1
15724154,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
15661626,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
15572038,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1
15643671,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1
15704168,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1
15800746,674,France,Male,45,7,144889.18,1,1,1,102591.9,1
15742798,829,France,Female,22,7,150126.44,1,1,0,152107.93,1
15632665,832,France,Male,61,2,0,1,0,1,127804.66,1
15583392,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1
15610972,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
15793478,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
15723950,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1
15694566,602,France,Female,42,10,0,2,0,0,169921.11,1
15726103,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
15730044,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
15649853,625,France,Female,45,3,0,1,1,1,184474.15,1
15659800,584,Spain,Female,50,1,0,1,0,1,152567.75,1
15663933,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
15694556,684,France,Male,60,2,116563.58,1,1,0,120257.7,1
15643188,671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1
15573628,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1
15698953,636,Spain,Male,36,1,0,3,1,1,74048.1,1
15753888,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
15771270,635,France,Female,27,8,127471.56,1,1,1,152916.05,1
15624519,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
15799910,793,France,Male,32,2,0,2,1,0,193817.63,1
15570379,669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1
15737267,676,France,Female,49,1,0,1,1,0,79342.31,1
15569666,517,France,Female,45,4,0,1,0,0,172674.36,1
15765300,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1
15608541,498,France,Male,46,1,91857.66,1,1,0,101954.78,1
15813659,594,France,Female,56,7,0,1,1,0,26215.85,1
15757867,570,France,Female,30,10,176173.52,1,1,0,97045.32,1
15600392,735,France,Female,53,8,123845.36,2,0,1,170454.93,1
15709920,479,France,Female,33,2,208165.53,1,0,0,50774.81,1
15643158,598,France,Female,40,9,0,1,1,0,68462.59,1
15772650,732,France,Male,55,9,136576.02,1,0,1,3268.17,1
15691287,675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1
15804797,443,France,Female,54,3,138547.97,1,1,1,70196.23,1
15677317,570,France,Female,29,4,153040.03,1,1,1,131363.57,1
15664270,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1
15641934,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1
15725665,679,France,Male,47,10,198546.1,2,1,0,191198.92,1
15786196,555,France,Female,44,3,105770.7,3,1,0,60533.96,1
15612095,751,France,Female,48,9,0,1,1,0,137508.42,1
15757559,595,France,Female,53,7,0,2,1,0,41371.68,1
15591036,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1
15566988,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1
15594340,569,France,Male,41,4,120243.49,1,1,0,163150.03,1
15773723,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1
15791958,849,France,Female,41,6,0,2,1,1,169203.51,1
15695339,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1
15714575,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
15806808,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1
15657535,590,Spain,Male,29,10,0,1,1,1,51907.72,1
15649024,748,France,Female,39,9,132865.56,1,1,1,59636.43,1
15728917,598,France,Male,48,6,120682.53,1,1,0,30635.52,1
15571193,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1
15623499,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1
15807163,537,France,Female,38,10,0,1,0,0,52337.97,1
15679738,527,Spain,Female,35,8,0,1,1,0,98031.53,1
15601811,668,France,Female,53,10,110240.04,1,0,0,183980.56,1
15658577,629,France,Female,37,10,99546.25,3,0,1,25136.95,1
15606887,775,France,Female,30,5,0,1,1,0,193880.6,1
15783007,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1
15747323,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1
15805690,694,Spain,Female,35,7,0,1,1,0,133570.43,1
15612139,786,France,Female,33,0,83036.05,1,0,1,154990.58,1
15673439,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
15669011,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
15773013,633,France,Female,47,0,0,1,1,1,6342.84,1
15684868,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1
15669253,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1
15758023,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
15674720,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
15725945,659,Spain,Female,42,2,0,1,0,0,162734.31,1
15813159,526,France,Male,52,8,93590.47,1,0,1,21228.71,1
15603880,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1
15596992,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1
15730759,561,France,Female,27,9,135637,1,1,0,153080.4,1
15615050,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
15743498,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
15588695,833,Spain,Male,32,6,0,1,1,1,44323.22,1
15750731,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1
15710105,581,Germany,Female,26,3,105099.45,1,1,1,184520,1
15662488,627,France,Female,44,5,0,2,1,0,82969.61,1
15577313,619,France,Male,44,3,116967.68,1,1,0,5075.17,1
15749401,686,France,Male,60,9,0,3,1,1,75246.21,1
15720371,652,France,Female,51,3,0,1,1,0,173989.47,1
15717984,477,France,Male,47,9,144900.58,1,1,0,61315.37,1
15625761,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
15627995,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
15801942,619,Spain,Female,41,8,0,3,1,1,79866.73,1
15656822,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1
15813974,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
15664339,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1
15703037,618,France,Male,37,5,0,1,0,1,178705.45,1
15609558,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1
15645200,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
15616221,497,France,Female,29,4,85646.81,1,0,0,63233.02,1
15714062,690,France,Female,40,9,77641.99,1,0,0,189051.59,1
15603554,513,France,Female,45,0,164649.52,3,1,0,49915.52,1
15792305,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1
15729238,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
15718242,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
15771442,633,France,Male,40,4,150578,1,0,1,34670.62,1
15675337,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1
15589017,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1
15611186,609,France,Male,37,1,39344.83,1,1,1,178291.89,1
15650026,513,France,Male,44,1,63562.02,2,0,1,52629.73,1
15689328,705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1
15620756,747,France,Male,49,6,202904.64,1,1,1,17298.72,1
15611331,511,France,Female,46,1,0,1,1,1,115779.48,1
15576935,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1
15661275,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1
15768471,554,Germany,Female,54,6,108755,1,1,0,40914.32,1
15608338,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1
15623219,596,France,Male,33,8,0,1,1,0,121189.3,1
15773276,633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1
15621550,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1
15755241,714,France,Female,52,2,0,1,0,1,144045.08,1
15591169,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1
15766427,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1
15790810,844,France,Female,41,10,76319.64,1,1,1,141175.18,1
15687421,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1
15686835,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1
15746012,729,Spain,Female,28,0,0,2,1,1,31165.06,1
15615797,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1
15793455,627,Spain,Female,55,6,0,1,0,0,91943.94,1
15814468,551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1
15566312,660,Spain,Female,42,5,0,3,1,1,189016.24,1
15739972,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1
15576196,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1
15693764,663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1
15708534,524,Spain,Female,64,5,0,1,1,0,136079.64,1
15640686,700,France,Male,46,5,95872.86,1,1,0,98273.01,1
15588904,692,France,Male,33,9,0,1,1,0,113505.93,1
15768763,562,France,Male,37,2,0,1,0,1,52525.15,1
15642162,603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1
15584090,621,Spain,Female,40,7,0,2,0,1,131283.6,1
15582033,753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1
15738501,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1
15736126,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
15745399,649,Spain,Female,49,2,0,1,1,0,84863.85,1
15657829,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1
15598982,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
15782608,743,France,Male,43,5,0,2,0,0,113079.19,1
15577423,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1
15583371,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1
15772559,790,France,Female,47,10,148636.21,1,0,1,16119.96,1
15625706,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1
15591512,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
15763683,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1
15641782,540,France,Female,31,7,0,1,0,1,183051.6,1
15588419,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1
15566030,497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1
15704160,648,Spain,Male,49,5,0,1,1,0,149946.43,1
15640852,617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1
15789313,595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1
15793688,669,France,Male,50,9,201009.64,1,1,0,158032.5,1
15761053,596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1
15702095,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
15700801,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1
15643916,619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1
15720636,628,France,Female,50,4,143054.56,1,0,1,109608.81,1
15795275,521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1
15571869,669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1
15743293,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
15604093,546,France,Male,34,4,165363.31,2,1,1,25744.13,1
15749328,697,France,Female,45,1,0,2,1,0,46807.62,1
15617331,637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1
15607526,638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1
15612207,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1
15650538,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1
15797475,720,France,Male,44,3,86102.27,1,1,0,180134.88,1
15737104,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
15593425,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1
15604706,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1
15747534,595,France,Male,46,10,0,1,1,0,73489.15,1
15651883,794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1
15598744,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
15808544,747,France,Female,40,3,0,1,0,0,57817.84,1
15654531,477,France,Male,22,5,82559.42,2,0,0,163112.9,1
15739578,850,France,Male,49,6,128663.9,1,1,0,65769.3,1
15697360,505,France,Female,36,2,79951.9,1,0,1,174123.16,1
15655213,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
15710365,646,France,Male,50,0,104129.24,2,1,0,181794.86,1
15746199,558,France,Female,41,6,0,1,1,1,143585.29,1
15729110,729,Spain,Female,42,7,0,2,1,0,58268.2,1
15777873,628,France,Female,31,5,0,1,0,0,147963.07,1
15797900,517,France,Male,56,9,142147.32,1,0,0,39488.04,1
15746333,562,France,Female,57,3,0,3,1,0,6554.97,1
15792668,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1
15583863,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1
15681878,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1
15735909,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1
15587647,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1
15666711,586,France,Female,46,0,0,3,0,1,131553.82,1
15586674,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1
15756625,752,France,Female,41,8,0,2,1,0,139844.04,1
15633213,628,Spain,Male,50,8,0,1,0,0,144366.83,1
15610416,745,France,Female,36,9,0,1,1,0,19605.18,1
15619608,454,Germany,Female,50,10,92895.56,1,1,0,154344,1
15723318,619,France,Female,55,0,0,3,0,0,60810.64,1
15717328,842,France,Female,37,4,132446.08,2,1,0,87071.18,1
15771299,707,France,Female,57,1,92053,1,1,1,164064.44,1
15616213,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1
15690546,618,France,Female,42,2,0,4,0,0,111097.39,1
15735636,604,France,Female,53,2,121389.78,1,1,1,48201.64,1
15659567,473,France,Female,39,9,117103.26,2,1,1,85937.52,1
15593510,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
15569432,656,France,Female,48,9,0,2,1,1,85240.61,1
15751455,469,France,Female,48,5,0,1,1,0,160529.71,1
15587066,535,France,Male,38,2,119272.29,1,0,0,195896.59,1
15657809,585,France,Male,55,10,106415.57,3,1,1,122960.98,1
15611669,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
15692575,760,France,Male,38,6,162888.73,1,1,0,91098.76,1
15776947,637,Spain,Male,43,8,0,1,1,0,12156.93,1
15594515,568,France,Female,44,7,0,2,0,0,62370.67,1
15605059,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
15662243,559,France,Male,50,5,162702.35,1,0,0,150548.5,1
15593128,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
15704209,802,France,Female,39,7,120145.96,2,0,1,59497.01,1
15708265,581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1
15760216,718,France,Female,49,10,0,1,1,0,184474.72,1
15696989,469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1
15738715,600,France,Female,37,4,0,3,1,0,7312.25,1
15737814,622,France,Male,41,2,127087.06,1,1,0,102402.91,1
15629299,546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
15785654,727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1
15797381,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1
15654457,685,Spain,Female,30,2,0,3,1,1,172576.43,1
15658067,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
15665283,610,France,Female,57,7,72092.95,4,0,1,113228.82,1
15636592,651,France,Male,35,0,181821.96,2,0,1,36923.67,1
15673877,490,France,Male,39,1,0,3,1,0,171060.01,1
15760865,754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
15705009,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
15694765,610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1
15650488,492,France,Female,48,6,127253.98,1,1,1,92144.09,1
15700263,569,France,Male,66,2,0,1,1,0,130784.2,1
15710087,705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1
15679884,544,France,Male,48,10,78314.63,3,1,1,103713.93,1
15784180,564,France,Female,36,7,206329.65,1,1,1,46632.87,1
15804853,781,France,Female,48,0,57098.96,1,1,0,85644.06,1
15651627,628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1
15803750,750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
15738889,658,France,Male,42,8,102870.93,1,0,1,103764.55,1
15569249,576,France,Female,55,6,44582.07,3,0,1,67539.85,1
15706232,595,France,Male,52,9,0,1,1,1,106340.66,1
15770039,572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1
15622631,588,France,Male,44,8,154409.74,1,1,0,49324.03,1
15752801,518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
15808175,557,France,Female,39,7,49572.73,1,1,0,115287.99,1
15640074,666,Spain,Female,47,5,0,1,0,0,166650.9,1
15776156,521,France,Male,27,4,121325.84,1,1,1,164223.7,1
15715750,646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1
15638610,635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1
15767729,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1
15768600,805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1
15796813,493,France,Male,54,3,167831.88,2,1,0,150159.95,1
15711446,569,Spain,Female,51,3,0,3,1,0,75084.96,1
15672432,594,France,Female,53,4,0,1,1,0,5408.74,1
15580914,478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1
15767264,465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1
15789611,568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1
15597709,602,France,Female,39,6,154121.32,2,1,0,176614.86,1
15815271,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1
15671769,624,France,Female,71,4,170252.05,3,1,1,73679.59,1
15730793,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
15719940,628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1
15571415,805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1
15600975,556,France,Female,54,4,150005.38,1,1,0,157015.5,1
15763108,600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1
15644453,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1
15783883,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1
15787693,559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1
15642391,621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1
15815040,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1
15788776,588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1
15765257,564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1
15694666,707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1
15689781,826,France,Female,49,0,0,1,0,0,178709.98,1
15809837,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1
15654859,612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1
15577515,554,Germany,Female,55,0,108477.27,1,0,1,140003,1
15737998,529,France,Male,46,8,0,1,0,0,126511.94,1
15609070,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
15591010,434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1
15798895,525,France,Female,59,6,55328.4,1,1,0,83342.73,1
15709252,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1
15621423,736,France,Female,42,7,117280.23,3,0,0,41921.06,1
15664615,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
15788131,653,France,Male,47,6,0,1,1,0,50695.93,1
15638989,711,France,Female,25,5,190066.54,1,0,0,51345.39,1
15623210,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1
15730287,679,France,Male,41,8,147726.98,3,1,0,172749.4,1
15761554,581,France,Male,54,4,89299.81,1,0,0,5558.47,1
15729771,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1
15566495,704,Spain,Female,24,2,0,1,1,0,35600.25,1
15707602,539,France,Female,47,2,127286.04,2,1,1,166929.43,1
15594133,697,Spain,Male,62,7,0,1,1,0,129188.18,1
15772329,580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1
15701687,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1
15663194,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1
15736510,605,Spain,Female,57,2,0,3,1,0,66652.75,1
15734649,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1
15632503,563,France,Female,32,0,148326.09,1,1,0,191604.27,1
15648681,747,France,Female,47,5,139914.6,4,0,1,129964.56,1
15747757,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1
15762716,762,Spain,Female,60,10,168920.75,1,1,0,31445.03,1
15675926,655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1
15735572,629,France,Male,59,9,113657.83,1,1,1,116848.79,1
15567860,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1
15611318,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1
15618703,663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1
15740487,627,France,Female,41,6,0,3,1,1,138700.75,1
15686670,588,France,Female,36,2,0,2,1,0,92536,1
15811690,793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1
15734008,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1
15721507,713,France,Female,32,1,117094.02,1,0,0,149558.83,1
15810723,607,France,Female,39,10,0,3,1,0,132741.13,1
15617065,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1
15689786,850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1
15646082,676,France,Female,34,8,82909.14,1,1,0,91817.38,1
15796111,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1
15670646,499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1
15815095,850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1
15736420,596,France,Male,21,4,210433.08,2,0,1,197297.77,1
